gloss1,gloss2,Speaker_ID,word_pair,distance,Speaker,listID,distance_norm,data_type
coucou1019,au revoir1475,Adeline_18,au revoir1475_coucou1019,9.434781748822136,Adeline,18,0.3333967823698667,iter
au revoir1473,au revoir1475,Adeline_18,au revoir1473_au revoir1475,0,Adeline,18,0,iter
papa1027,au revoir1475,Adeline_18,au revoir1475_papa1027,8.456637395784304,Adeline,18,0.29883210576388364,iter
coucou1012,au revoir1475,Adeline_18,au revoir1475_coucou1012,9.434781748822136,Adeline,18,0.3333967823698667,iter
encore1329,au revoir1475,Adeline_18,au revoir1475_encore1329,6.118156958466736,Adeline,18,0.21619724740758003,iter
maman1023,au revoir1475,Adeline_18,au revoir1475_maman1023,8.909806303281641,Adeline,18,0.3148457306310982,iter
dodo1021,au revoir1475,Adeline_18,au revoir1475_dodo1021,8.426332652385431,Adeline,18,0.297761227368526,iter
bisou996,au revoir1475,Adeline_18,au revoir1475_bisou996,7.828550094463031,Adeline,18,0.2766373914734309,iter
chapeau1006,au revoir1475,Adeline_18,au revoir1475_chapeau1006,8.149219799351554,Adeline,18,0.28796889342647564,iter
au revoir1469,au revoir1475,Adeline_18,au revoir1469_au revoir1475,0,Adeline,18,0,iter
bisou998,au revoir1475,Adeline_18,au revoir1475_bisou998,7.828550094463031,Adeline,18,0.2766373914734309,iter
maman1024,au revoir1475,Adeline_18,au revoir1475_maman1024,8.909806303281641,Adeline,18,0.3148457306310982,iter
coucou1015,au revoir1475,Adeline_18,au revoir1475_coucou1015,9.434781748822136,Adeline,18,0.3333967823698667,iter
coucou1017,au revoir1475,Adeline_18,au revoir1475_coucou1017,9.434781748822136,Adeline,18,0.3333967823698667,iter
au revoir1475,bobo1000,Adeline_18,au revoir1475_bobo1000,8.092482116963241,Adeline,18,0.2859639545470205,iter
coucou1019,voiture1033,Adeline_19,coucou1019_voiture1033,8.946584083212926,Adeline,19,0.31614534664959576,iter
au revoir1472,voiture1033,Adeline_19,au revoir1472_voiture1033,10.913274791568606,Adeline,19,0.3856422753055612,iter
bisou997,voiture1033,Adeline_19,bisou997_voiture1033,6.764054992217051,Adeline,19,0.2390213393605563,iter
encore1338,voiture1033,Adeline_19,encore1338_voiture1033,8.285064520530494,Adeline,19,0.29276923689479634,iter
chapeau1003,voiture1033,Adeline_19,chapeau1003_voiture1033,8.375822395168608,Adeline,19,0.2959763469461606,iter
chapeau1005,voiture1033,Adeline_19,chapeau1005_voiture1033,8.375822395168608,Adeline,19,0.2959763469461606,iter
maman1023,voiture1033,Adeline_19,maman1023_voiture1033,10.736190947216631,Adeline,19,0.3793846653800317,iter
voiture1034,voiture1033,Adeline_19,voiture1033_voiture1034,0,Adeline,19,0,iter
encore1330,voiture1033,Adeline_19,encore1330_voiture1033,8.285064520530494,Adeline,19,0.29276923689479634,iter
chapeau1004,voiture1033,Adeline_19,chapeau1004_voiture1033,8.375822395168608,Adeline,19,0.2959763469461606,iter
papa1026,voiture1033,Adeline_19,papa1026_voiture1033,8.618915055952682,Adeline,19,0.3045665097163018,iter
chapeau1008,voiture1033,Adeline_19,chapeau1008_voiture1033,8.375822395168608,Adeline,19,0.2959763469461606,iter
parti1029,voiture1033,Adeline_19,parti1029_voiture1033,12.089886976495103,Adeline,19,0.42722020757735396,iter
oiseau1025,voiture1033,Adeline_19,oiseau1025_voiture1033,7.964054992217051,Adeline,19,0.2814257266049975,iter
chapeau1009,voiture1033,Adeline_19,chapeau1009_voiture1033,8.375822395168608,Adeline,19,0.2959763469461606,iter
coucou1013,voiture1033,Adeline_19,coucou1013_voiture1033,8.946584083212926,Adeline,19,0.31614534664959576,iter
encore1326,voiture1033,Adeline_19,encore1326_voiture1033,8.285064520530494,Adeline,19,0.29276923689479634,iter
bobo999,voiture1033,Adeline_19,bobo999_voiture1033,8.580679782572451,Adeline,19,0.30321539026729144,iter
encore1331,voiture1033,Adeline_19,encore1331_voiture1033,8.285064520530494,Adeline,19,0.29276923689479634,iter
voiture1033,coucou1019,Adeline_19,coucou1019_voiture1033,8.946584083212926,Adeline,19,0.31614534664959576,iter
au revoir1474,au revoir1471,Adeline_2,au revoir1471_au revoir1474,0,Adeline,2,0,iter
encore1333,au revoir1471,Adeline_2,au revoir1471_encore1333,6.118156958466736,Adeline,2,0.21619724740758003,iter
vachou1030,au revoir1471,Adeline_2,au revoir1471_vachou1030,7.906127138567481,Adeline,2,0.2793787306563344,iter
chapeau1010,au revoir1471,Adeline_2,au revoir1471_chapeau1010,8.149219799351554,Adeline,2,0.28796889342647564,iter
